# VHH-NNLO multi-axis scan points
# process: ZHH
# energy_tev: 14
# scan_axes: kappa_lambda,kappa_z
# windows: kappa_lambda=[-0.7,6.1]; kappa_z=[0.9,1.2]
# n_points: kappa_lambda:40,kappa_z:40
# fixed_kappa: 1,1,1,1
#
kappa_lambda	kappa_z	sigma_lo	sigma_nnlo	k	sigma_heft_over_sm_lo	sigma_heft_over_sm_nnlo	sigma_lo_pdfas	sigma_lo_sup	sigma_lo_inf	sigma_nnlo_pdfas	sigma_nnlo_sup	sigma_nnlo_inf
1.741025641	1.138461538	0.524334658	0.7132968991	1.3603848	1.716308058	1.709179145	0.01053611671	0.004319992839	0.005650069352	0.0133227976	0.02411344625	0.01889682313
1.741025641	1.146153846	0.5298757727	0.7219002072	1.362395196	1.734445825	1.729794116	0.01064665978	0.004357389553	0.005702285063	0.0134682605	0.02466351974	0.01931572036
1.741025641	1.153846154	0.5354956776	0.7306267945	1.364393449	1.752841496	1.750704485	0.01075898849	0.00439631816	0.005756090486	0.01361614972	0.02522162219	0.01974075383
1.741025641	1.161538462	0.5411954377	0.7394779811	1.366378815	1.771498558	1.771913414	0.01087312914	0.00443680991	0.005811516106	0.01376649994	0.02578776355	0.02017193414
1.741025641	1.169230769	0.5469761255	0.7484550973	1.368350578	1.790420521	1.793424092	0.01098910823	0.004478896292	0.005868592644	0.01391934604	0.02636195403	0.02060927212
1.741025641	1.176923077	0.5528388209	0.7575594833	1.370308044	1.809610921	1.81523973	0.01110695254	0.004522609044	0.005927351057	0.01407472314	0.02694420411	0.02105277883
1.741025641	1.184615385	0.5587846114	0.7667924895	1.372250548	1.829073316	1.837363563	0.01122668905	0.004567980146	0.005987822541	0.01423266655	0.02753452452	0.02150246555
1.741025641	1.192307692	0.5648145921	0.7761554764	1.374177451	1.848811291	1.859798852	0.011348345	0.004615041823	0.006050038523	0.01439321181	0.02813292629	0.02195834378
1.741025641	1.2	0.5709298655	0.7856498147	1.376088137	1.868828455	1.88254888	0.01147194786	0.004663826545	0.00611403067	0.01455639467	0.02873942069	0.02242042524
1.915384615	0.9	0.4169240533	0.5383221991	1.291175683	1.364720225	1.289910383	0.008475489136	0.003995059662	0.004979790905	0.01059754858	0.01120740631	0.009112577368
1.915384615	0.9076923077	0.4208751539	0.5441832158	1.292980141	1.377653388	1.303954363	0.008549410785	0.003999830239	0.00499852081	0.01069237503	0.01152502591	0.009355512194
1.915384615	0.9153846154	0.4248772651	0.5501340419	1.294806965	1.390753525	1.318213542	0.008624432835	0.004005242225	0.005017980957	0.01078868574	0.01185070127	0.009604514394
1.915384615	0.9230769231	0.428931212	0.5561756884	1.296654738	1.404023336	1.332690341	0.008700574796	0.004011318752	0.005038194034	0.01088650806	0.01218443732	0.009859590024
1.915384615	0.9307692308	0.4330378276	0.5623091766	1.298522071	1.417465547	1.347387209	0.008777856357	0.004018083199	0.005059182969	0.01098586958	0.01252623923	0.01012074536
1.915384615	0.9384615385	0.4371979523	0.5685355377	1.300407595	1.431082911	1.362306615	0.008856297397	0.004025559188	0.005080970924	0.01108679818	0.01287611245	0.01038798691
1.915384615	0.9461538462	0.4414124338	0.5748558132	1.302309969	1.4448782	1.377451057	0.008935917977	0.004033770584	0.005103581297	0.01118932197	0.01323406269	0.0106613214
1.915384615	0.9538461538	0.4456821277	0.5812710545	1.304227875	1.458854217	1.392823052	0.009016738349	0.004042741501	0.005127037722	0.01129346934	0.01360009594	0.01094075577
1.915384615	0.9615384615	0.4500078969	0.5877823233	1.306160019	1.473013786	1.408425146	0.009098778955	0.004052496293	0.00515136407	0.01139926891	0.01397421843	0.01122629721
1.915384615	0.9692307692	0.454390612	0.5943906914	1.308105132	1.487359756	1.424259905	0.009182060427	0.004063059561	0.005176584446	0.01150674957	0.01435643668	0.0115179531
1.915384615	0.9769230769	0.4588311508	0.6010972405	1.310061968	1.501895001	1.440329923	0.009266603593	0.004074456149	0.005202723193	0.01161594042	0.01474675748	0.01181573108
1.915384615	0.9846153846	0.4633303991	0.6079030626	1.312029307	1.516622419	1.456637816	0.009352429474	0.004086711149	0.005229804889	0.01172687085	0.01514518787	0.01211963898
1.915384615	0.9923076923	0.4678892499	0.6148092598	1.314005953	1.531544935	1.473186224	0.009439559288	0.004099849893	0.005257854348	0.01183957046	0.01555173516	0.01242968487
1.915384615	1	0.4725086038	0.6218169443	1.315990734	1.546665496	1.489977813	0.009528014451	0.00411389796	0.00528689662	0.01195406909	0.01596640693	0.01274587704
1.915384615	1.007692308	0.4771893689	0.6289272383	1.317982502	1.561987076	1.507015271	0.009617816582	0.004128881175	0.005316956991	0.01207039682	0.01638921103	0.01306822402
1.915384615	1.015384615	0.481932461	0.6361412742	1.319980134	1.57751267	1.524301312	0.009708987498	0.004144825603	0.005348060983	0.01218858396	0.01682015559	0.01339673453
1.915384615	1.023076923	0.4867388032	0.6434601946	1.32198253	1.593245301	1.541838674	0.009801549223	0.004161757559	0.005380234354	0.01230866107	0.01725924897	0.01373141755
1.915384615	1.030769231	0.4916093264	0.6508851519	1.323988616	1.609188017	1.559630119	0.009895523984	0.004179703599	0.005413503098	0.0124306589	0.01770649982	0.01407228225
1.915384615	1.038461538	0.4965449688	0.658417309	1.325997342	1.625343887	1.577678432	0.009990934214	0.004198690524	0.005447893445	0.01255460848	0.01816191707	0.01441933806
1.915384615	1.046153846	0.5015466762	0.6660578386	1.328007682	1.641716008	1.595986424	0.01008780256	0.004218745381	0.005483431862	0.01268054101	0.01862550989	0.01477259459
1.915384615	1.053846154	0.5066154019	0.6738079237	1.330018632	1.658307501	1.614556929	0.01018615187	0.00423989546	0.005520145049	0.01280848796	0.01909728774	0.01513206172
1.915384615	1.061538462	0.5117521068	0.6816687573	1.332029215	1.675121511	1.633392807	0.01028600521	0.004262168297	0.005558059944	0.012938481	0.01957726032	0.01549774952
1.915384615	1.069230769	0.5169577594	0.6896415425	1.334038478	1.692161208	1.652496939	0.01038738586	0.004285591671	0.005597203723	0.01307055203	0.02006543762	0.01586966829
1.915384615	1.076923077	0.5222333356	0.6977274927	1.33604549	1.709429786	1.671872233	0.01049031732	0.004310193608	0.005637603793	0.01320473316	0.02056182989	0.01624782857
1.915384615	1.084615385	0.5275798188	0.7059278311	1.338049345	1.726930464	1.691521621	0.01059482329	0.004336002375	0.005679287802	0.01334105673	0.02106644765	0.01663224111
1.915384615	1.092307692	0.5329982001	0.7142437913	1.340049162	1.744666487	1.711448058	0.01070092769	0.004363046487	0.005722283631	0.01347955529	0.02157930168	0.01702291688
1.915384615	1.1	0.5384894779	0.7226766168	1.342044082	1.762641122	1.731654524	0.01080865469	0.004391354701	0.005766619398	0.01362026163	0.02210040303	0.01741986709
1.915384615	1.107692308	0.5440546584	0.7312275613	1.344033269	1.780857664	1.752144023	0.01091802863	0.00442095602	0.005812323456	0.01376320873	0.02262976301	0.01782310314
1.915384615	1.115384615	0.5496947551	0.7398978886	1.346015915	1.799319429	1.772919583	0.01102907412	0.004451879692	0.005859424396	0.01390842979	0.02316739321	0.01823263671
1.915384615	1.123076923	0.5554107892	0.7486888726	1.347991229	1.818029761	1.793984257	0.01114181597	0.004484155208	0.005907951042	0.01405595825	0.02371330548	0.01864847964
1.915384615	1.130769231	0.5612037893	0.7576017974	1.34995845	1.836992026	1.815341121	0.01125627921	0.004517812305	0.005957932456	0.01420582774	0.02426751193	0.01907064404
1.915384615	1.138461538	0.5670747917	0.7666379569	1.351916834	1.856209617	1.836993277	0.0113724891	0.004552880964	0.006009397937	0.01435807212	0.02483002496	0.01949914223
1.915384615	1.146153846	0.57302484	0.7757986556	1.353865664	1.875685949	1.858943849	0.01149047115	0.004589391409	0.006062377018	0.01451272546	0.02540085721	0.01993398674
1.915384615	1.153846154	0.5790549855	0.7850852077	1.355804245	1.895424463	1.881195987	0.01161025106	0.004627374113	0.006116899468	0.01466982204	0.0259800216	0.02037519034
1.915384615	1.161538462	0.585166287	0.7944989376	1.357731905	1.915428626	1.903752865	0.01173185478	0.004666859787	0.006172995293	0.01482939636	0.02656753131	0.02082276603
1.915384615	1.169230769	0.5913598108	0.80404118	1.359647993	1.935701928	1.92661768	0.0118553085	0.004707879394	0.006230694734	0.01499148315	0.02716339979	0.021276727
1.915384615	1.176923077	0.5976366307	0.8137132794	1.361551882	1.956247884	1.949793654	0.01198063862	0.004750464135	0.006290028269	0.01515611733	0.02776764078	0.02173708671
1.915384615	1.184615385	0.6039978282	0.8235165907	1.363442967	1.977070033	1.973284034	0.01210787179	0.004794645459	0.006351026612	0.01532333406	0.02838026824	0.0222038588
1.915384615	1.192307692	0.6104444922	0.8334524787	1.365320663	1.99817194	1.99709209	0.01223703488	0.00484045506	0.006413720711	0.01549316869	0.02900129643	0.02267705717
1.915384615	1.2	0.616977719	0.8435223185	1.36718441	2.019557194	2.021221117	0.012368155	0.004887924875	0.006478141753	0.01566565681	0.02963073987	0.02315669591
2.08974359	0.9	0.4491168864	0.5774349554	1.285711967	1.470097235	1.383631115	0.009118169398	0.004241598578	0.005311522521	0.01139406954	0.0114330394	0.009335533488
2.08974359	0.9076923077	0.4534582319	0.5838084585	1.287458067	1.48430779	1.398903098	0.009199515882	0.004247288205	0.005332496454	0.01149810231	0.0117644194	0.009589342098
2.08974359	0.9153846154	0.4578522959	0.5902746279	1.289225004	1.498690908	1.414397126	0.009281987193	0.004253577984	0.005354171568	0.01160364841	0.01210410418	0.009849401677
2.08974359	0.9230769231	0.4622998977	0.5968344793	1.291011489	1.513249272	1.430115631	0.009365602648	0.004260490518	0.005376570071	0.01171073499	0.01245210188	0.01011572066
2.08974359	0.9307692308	0.466801864	0.603489038	1.292816256	1.527985588	1.446061071	0.009450381741	0.00426804865	0.005399714411	0.01181938948	0.01280842092	0.01038830772
2.08974359	0.9384615385	0.4713590291	0.6102393398	1.294638062	1.542902586	1.462235928	0.009536344153	0.004276275471	0.005423627269	0.01192963955	0.01317307	0.01066717172
2.08974359	0.9461538462	0.4759722347	0.6170864305	1.296475688	1.558003022	1.478642707	0.009623509748	0.004285194316	0.005448331564	0.01204151313	0.01354605806	0.01095232178
2.08974359	0.9538461538	0.4806423302	0.6240313659	1.298327939	1.573289676	1.495283939	0.009711898576	0.004294828763	0.00547385045	0.01215503843	0.01392739433	0.01124376724
2.08974359	0.9615384615	0.4853701723	0.6310752121	1.300193642	1.588765353	1.512162177	0.009801530877	0.004305202635	0.005500207317	0.01227024389	0.01431708829	0.01154151763
2.08974359	0.9692307692	0.4901566255	0.6382190452	1.302071648	1.604432881	1.52928	0.009892427077	0.004316340001	0.005527425792	0.0123871582	0.01471514969	0.01184558276
2.08974359	0.9769230769	0.4950025617	0.6454639513	1.30396083	1.620295116	1.546640012	0.009984607796	0.004328265174	0.005555529736	0.0125058103	0.01512158856	0.01215597261
2.08974359	0.9846153846	0.4999088604	0.6528110268	1.305860085	1.636354935	1.564244839	0.01007809384	0.00434100271	0.005584543248	0.01262622936	0.01553641518	0.01247269741
2.08974359	0.9923076923	0.5048764084	0.6602613782	1.307768331	1.652615243	1.582097132	0.01017290622	0.004354577411	0.005614490661	0.01274844483	0.0159596401	0.01279576762
2.08974359	1	0.5099061003	0.6678161219	1.309684512	1.669078966	1.600199566	0.01026906613	0.004369014324	0.005645396547	0.01287248635	0.01639127416	0.0131251939
2.08974359	1.007692308	0.5149988382	0.6754763847	1.311607589	1.685749058	1.618554842	0.01036659497	0.00438433874	0.00567728571	0.01299838382	0.01683132843	0.01346098715
2.08974359	1.015384615	0.5201555316	0.6832433033	1.313536551	1.702628496	1.637165683	0.01046551433	0.004400576193	0.005710183193	0.01312616738	0.01727981427	0.0138031585
2.08974359	1.023076923	0.5253770976	0.6911180244	1.315470407	1.719720283	1.656034837	0.010565846	0.004417752465	0.005744114274	0.0132558674	0.0177367433	0.01415171929
2.08974359	1.030769231	0.5306644609	0.6991017053	1.317408187	1.737027443	1.675165077	0.01066761199	0.004435893579	0.005779104467	0.01338751446	0.01820212741	0.01450668108
2.08974359	1.038461538	0.5360185536	0.7071955128	1.319348944	1.75455303	1.694559199	0.01077083448	0.004455025805	0.005815179522	0.0135211394	0.01867597876	0.01486805568
2.08974359	1.046153846	0.5414403153	0.7154006242	1.321291755	1.772300118	1.714220024	0.01087553589	0.004475175657	0.005852365425	0.01365677326	0.01915830977	0.01523585508
2.08974359	1.053846154	0.5469306934	0.7237182268	1.323235714	1.790271808	1.734150396	0.01098173882	0.004496369893	0.005890688397	0.01379444733	0.01964913312	0.01561009154
2.08974359	1.061538462	0.5524906426	0.732149518	1.325179943	1.808471226	1.754353186	0.01108946608	0.004518635515	0.005930174897	0.01393419309	0.02014846177	0.01599077751
2.08974359	1.069230769	0.5581211251	0.7406957054	1.32712358	1.826901521	1.774831286	0.0111987407	0.004541999772	0.005970851619	0.01407604229	0.02065630895	0.01637792569
2.08974359	1.076923077	0.5638231109	0.7493580065	1.329065787	1.845565869	1.795587614	0.01130958592	0.004566490155	0.006012745492	0.01422002685	0.02117268815	0.01677154898
2.08974359	1.084615385	0.5695975772	0.7581376491	1.331005748	1.864467467	1.816625112	0.01142202518	0.004592134401	0.006055883682	0.01436617896	0.02169761311	0.01717166051
2.08974359	1.092307692	0.575445509	0.767035871	1.332942666	1.88360954	1.837946746	0.01153608213	0.004618960491	0.006100293591	0.01451453099	0.02223109787	0.01757827365
2.08974359	1.1	0.5813678986	0.7760539202	1.334875768	1.902995337	1.859555506	0.01165178066	0.00464699665	0.006146002856	0.01466511556	0.02277315671	0.01799140197
2.08974359	1.107692308	0.587365746	0.7851930547	1.3368043	1.92262813	1.881454407	0.01176914484	0.00467627135	0.006193039352	0.01481796549	0.02332380419	0.01841105927
2.08974359	1.115384615	0.5934400587	0.7944545428	1.338727528	1.942511217	1.903646487	0.011888199	0.004706813305	0.006241431189	0.01497311381	0.02388305513	0.0188372596
2.08974359	1.123076923	0.5995918517	0.8038396626	1.340644741	1.962647921	1.92613481	0.01200896764	0.004738651474	0.006291206711	0.0151305938	0.02445092463	0.01927001719
2.08974359	1.130769231	0.6058221475	0.8133497026	1.342555247	1.983041589	1.948922463	0.01213147551	0.004771815061	0.0063423945	0.01529043891	0.02502742805	0.01970934653
2.08974359	1.138461538	0.6121319762	0.8229859612	1.344458374	2.003695593	1.972012557	0.01225574759	0.004806333516	0.006395023375	0.01545268286	0.02561258099	0.02015526231
2.08974359	1.146153846	0.6185223755	0.8327497471	1.346353471	2.024613328	1.995408227	0.01238180904	0.00484223653	0.006449122388	0.01561735954	0.02620639937	0.02060777946
2.08974359	1.153846154	0.6249943904	0.842642379	1.348239907	2.045798217	2.019112635	0.01250968529	0.004879554043	0.00650472083	0.01578450309	0.02680889933	0.02106691312
2.08974359	1.161538462	0.6315490736	0.8526651857	1.350117071	2.067253705	2.043128962	0.01263940196	0.004918316235	0.006561848226	0.01595414783	0.0274200973	0.02153267867
2.08974359	1.169230769	0.6381874854	0.8628195061	1.351984371	2.088983261	2.067460419	0.01277098492	0.004958553535	0.006620534337	0.01612632833	0.02804000997	0.02200509169
2.08974359	1.176923077	0.6449106935	0.8731066893	1.353841234	2.110990382	2.092110238	0.01290446024	0.005000296613	0.006680809161	0.01630107936	0.0286686543	0.022484168
2.08974359	1.184615385	0.651719773	0.8835280944	1.355687108	2.133278586	2.117081674	0.01303985423	0.005043576385	0.006742702932	0.01647843591	0.02930604752	0.02296992366
2.08974359	1.192307692	0.6586158069	0.8940850906	1.357521458	2.155851419	2.14237801	0.01317719345	0.005088424012	0.006806246119	0.01665843319	0.02995220711	0.02346237491
2.08974359	1.2	0.6655998855	0.9047790574	1.35934377	2.178712449	2.16800255	0.01331650464	0.005134870899	0.006871469427	0.01684110661	0.03060715084	0.02396153825
2.264102564	0.9	0.4827577705	0.6183455937	1.280860985	1.580214161	1.481659874	0.009790117593	0.004500989323	0.005659688468	0.01222728715	0.01167855052	0.00957594948
2.264102564	0.9076923077	0.4875142196	0.6252643091	1.282556044	1.595783477	1.498238277	0.009879390904	0.004507818627	0.00568318856	0.01234115937	0.01202448398	0.009841285675
2.264102564	0.9153846154	0.4923253069	0.6322789662	1.284270699	1.61153164	1.515046574	0.009969817775	0.004515208706	0.005707363171	0.01245658002	0.01237901748	0.010113091
2.264102564	0.9230769231	0.4971918455	0.6393905851	1.286003765	1.627461313	1.532087207	0.01006141733	0.004523181629	0.005732234032	0.01257357608	0.01274216242	0.01039137628
2.264102564	0.9307692308	0.502114656	0.6466001955	1.287754077	1.64357518	1.549362644	0.01015420887	0.004531759708	0.005757823109	0.01269217482	0.01311393045	0.01067615254
2.264102564	0.9384615385	0.5070945665	0.6539088376	1.289520497	1.659875954	1.566875378	0.01024821189	0.004540965501	0.005784152605	0.01281240373	0.0134943335	0.01096743107
2.264102564	0.9461538462	0.5121324128	0.6613175615	1.291301907	1.676366369	1.584627924	0.01034344606	0.004550821811	0.005811244956	0.0129342906	0.01388338378	0.01126522334
2.264102564	0.9538461538	0.517229038	0.6688274274	1.293097213	1.693049186	1.602622824	0.01043993122	0.004561351682	0.005839122839	0.01305786345	0.01428109372	0.01156954107
2.264102564	0.9615384615	0.5223852928	0.6764395058	1.294905341	1.709927188	1.620862642	0.01053768743	0.004572578407	0.005867809163	0.01318315055	0.01468747607	0.0118803962
2.264102564	0.9692307692	0.5276020355	0.684154877	1.296725242	1.727003186	1.639349967	0.0106367349	0.004584525521	0.005897327074	0.01331018043	0.01510254382	0.01219780088
2.264102564	0.9769230769	0.5328801319	0.6919746318	1.298555886	1.744280014	1.658087412	0.01073709406	0.004597216805	0.005927699954	0.01343898187	0.01552631022	0.0125217675
2.264102564	0.9846153846	0.5382204553	0.6998998707	1.300396267	1.761760529	1.677077616	0.0108387855	0.004610676283	0.005958951422	0.01356958389	0.0159587888	0.01285230867
2.264102564	0.9923076923	0.5436238867	0.7079317047	1.302245398	1.779447616	1.696323239	0.01094183003	0.004624928224	0.005991105332	0.01370201574	0.01639999337	0.01318943722
2.264102564	1	0.5490913142	0.7160712545	1.304102316	1.797344182	1.715826967	0.01104624864	0.004639997143	0.006024185773	0.01383630692	0.01684993797	0.01353316621
2.264102564	1.007692308	0.554623634	0.7243196513	1.305966077	1.815453161	1.735591511	0.0111520625	0.004655907798	0.006058217072	0.01397248717	0.01730863694	0.0138835089
